Culture,SampleID,DateCollected,IsolateID,Host,Transect,Plot,GCEquadrantID,MarkedPlantID,SeqData,sim90,sim95,sim97,sim99,Phylo_species,FungusGenus,FungusSpecies,EstTaxPlacement,BLAST_FungusGenus,FungusFamily,FungusOrder,FungusClass,FungusSubphylum,FungusPhylum
0,G383,4/8/2015,383,SP,GCET2,GCE17,ID65,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G384,4/8/2015,384,SP,GCET2,GCE17,ID65,NA,1,D,D1,D,D,D,Parastagonospora,nodorum,Parastagonospora_nodorum,Phaeosphaeria,Phaeosphaeriaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G385,4/10/2015,385,SP,GCET2,GCE17,ID66,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G386,4/10/2015,386,SP,GCET2,GCE17,ID66,NA,1,D,D1,D,D,D,Parastagonospora,nodorum,Parastagonospora_nodorum,Phaeosphaeria,Phaeosphaeriaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G387,4/10/2015,387,SP,GCET3,GCE23,ID91,NA,1,D,D1,D,D,D,Parastagonospora,nodorum,Parastagonospora_nodorum,Phaeosphaeria,Phaeosphaeriaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G388,4/10/2015,388,SP,GCET3,GCE23,ID91,NA,1,D,D1,D,D,D,Parastagonospora,nodorum,Parastagonospora_nodorum,Phaeosphaeria,Phaeosphaeriaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G389,4/10/2015,389,SP,GCET3,GCE27,ID107,NA,1,C,C,C,C,C1,Alternaria,infectoria species–group,Alternaria_infectoria species–group,Lewia,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G39,3/19/2015,39,AB,T3,3B,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G390,4/10/2015,390,SP,GCET3,GCE27,ID107,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G391,4/10/2015,391,SP,GCET3,GCE27,ID107,NA,1,A2,G,G,G,G,Pyrenophora,sp.,Pyrenophora_sp.,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G392,4/10/2015,392,SP,GCET3,GCE27,ID108,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G393,4/10/2015,393,SP,GCET3,GCE27,ID108,NA,1,B,B,B,B,B1,Ramularia,cf. collo-cygni,Ramularia_cf. collo-cygni,Mycosphaerella,Mycosphaerellaceae,Capnodiales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G394,4/10/2015,394,SP,GCET2,GCE31,ID123,NA,1,D,D1,D,D,D,Parastagonospora,nodorum,Parastagonospora_nodorum,Phaeosphaeria,Phaeosphaeriaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G395,4/10/2015,395a,SP,GCET2,GCE31,ID123,NA,1,D,D1,D,D,D,Parastagonospora,nodorum,Parastagonospora_nodorum,Phaeosphaeria,Phaeosphaeriaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G396,4/10/2015,396,SP,GCET2,GCE31,ID123,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G397,4/10/2015,397,SP,GCET2,GCE31,ID124,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G398,4/10/2015,398,SP,GCET2,GCE32,ID125,NA,1,Q,AA,AA,AA,AA,Alternaria,sp.,Alternaria_sp.,NA,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G399,4/10/2015,399,SP,GCET2,GCE32,ID125,NA,1,C,C,C,C,C1,Alternaria,infectoria species–group,Alternaria_infectoria species–group,Lewia,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G4,3/19/2015,4,BD,T1,1E,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G40,3/19/2015,40,SP,T4,4A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G400,4/20/2015,400,AB,T4,4C,NA,AB294,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G401,4/20/2015,401,BD,T4,4C,NA,BD289,1,A1,A,AL,AL,A2,Pyrenophora,lolii,Pyrenophora_lolii,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G402,4/20/2015,402,BD,T4,4C,NA,BD300,1,C,C,C,C,C1,Alternaria,infectoria species–group,Alternaria_infectoria species–group,Lewia,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G403,4/10/2015,403a2,SP,GCET3,GCE23,ID91,NA,1,C,C,C,AQ,C1,Alternaria,infectoria species–group,Alternaria_infectoria species–group,Lewia,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G403,4/10/2015,403b,SP,GCET3,GCE23,ID91,NA,1,K,K,K,K,K,Pyrenophora,biseptata,Pyrenophora_biseptata,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G404,4/10/2015,404b,SP,GCET3,GCE23,ID90,NA,1,Q,Q,Q,Q,Q,Alternaria,eureka,Alternaria_eureka,NA,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G404,4/10/2015,404a,SP,GCET3,GCE23,ID90,NA,1,C,C,C,C,C1,Alternaria,infectoria species–group,Alternaria_infectoria species–group,Lewia,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G405,4/10/2015,405,SP,GCET3,GCE23,ID90,NA,1,C,C,C,C,C1,Alternaria,infectoria species–group,Alternaria_infectoria species–group,Lewia,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G406,4/10/2015,406,SP,GCET2,GCE17,ID66,NA,1,B,B,B,B,B1,Ramularia,cf. collo-cygni,Ramularia_cf. collo-cygni,Mycosphaerella,Mycosphaerellaceae,Capnodiales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G407,4/20/2015,407,FP,T4,4C,NA,NA,1,H,H,H,H,H1,Cladosporium,cladosporioides species complex,Cladosporium_cladosporioides species complex,NA,Cladosporiaceae,Capnodiales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G408,4/20/2015,408,BD,T8,8A,NA,NA,1,B,B,B,B,B1,Ramularia,cf. collo-cygni,Ramularia_cf. collo-cygni,Mycosphaerella,Mycosphaerellaceae,Capnodiales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G409,4/20/2015,409,FP,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G41,3/19/2015,41,AB,T4,4B,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G410,4/20/2015,410,FP,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G411,4/20/2015,411,SP,T4,4C,NA,SP077,1,B,B,B,B,B1,Ramularia,cf. collo-cygni,Ramularia_cf. collo-cygni,Mycosphaerella,Mycosphaerellaceae,Capnodiales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G412,4/20/2015,412,SP,T4,4C,NA,SP078,1,D,D1,D,D,D,Parastagonospora,nodorum,Parastagonospora_nodorum,Phaeosphaeria,Phaeosphaeriaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G415,4/20/2015,415,AB,T4,4E,NA,AB339,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G416,4/20/2015,416,AB,T4,4E,NA,AB346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G418,4/20/2015,418,BD,T4,4E,NA,BD305,1,C,C,C,C,C1,Alternaria,infectoria species–group,Alternaria_infectoria species–group,Lewia,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G419,4/20/2015,419,AF,T8,8E,NA,NA,1,C,C,C,C,C1,Alternaria,infectoria species–group,Alternaria_infectoria species–group,Lewia,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G42,3/19/2015,42,BH,T4,4B,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G420,4/20/2015,420,AF,T8,8E,NA,NA,1,A1,A,AL,AL,A2,Pyrenophora,lolii,Pyrenophora_lolii,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G421,4/20/2015,421,AF,T8,8E,NA,NA,1,M,M,M,M,M,Nemania,serpens,Nemania_serpens,Nemania,Xylariaceae,Xylariales,Sordariomycetes,Pezizomycotina,Ascomycota
0,G422,4/20/2015,422,AF,T8,8E,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G423,4/20/2015,423,SP,T4,4E,NA,SP082,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G424,4/18/2015,424,BH,T5,5D,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G425,4/18/2015,425,BD,T5,5A,NA,BD152,1,H,H,H,AT,H2,Cladosporium,herbarum species complex,Cladosporium_herbarum species complex,NA,Cladosporiaceae,Capnodiales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G426,4/18/2015,426,BD,T5,5A,NA,NA,1,C,C,C,C,C1,Alternaria,infectoria species–group,Alternaria_infectoria species–group,Lewia,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G427,4/18/2015,427,BH,T5,5A,NA,NA,1,A1,A,AL,AL,A2,Pyrenophora,lolii,Pyrenophora_lolii,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G428,4/18/2015,428,BH,T5,5A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G429,4/18/2015,429,BH,T5,5A,NA,BH159,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G43,3/19/2015,43,SP,T4,4B,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G430,4/18/2015,430,EG,T5,5A,NA,EG154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G431,4/18/2015,431,EG,T5,5A,NA,EG155,1,A2,E,E,E,E,Pyrenophora,tritici-repentis,Pyrenophora_tritici-repentis,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G432,4/18/2015,432,EG,T5,5A,NA,EG156,1,F,F,F,F,F,Pyrenophora,fugax,Pyrenophora_fugax,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G433,4/18/2015,433,AB,T5,5C,NA,AB181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G434,4/18/2015,434,FP,T5,5C,NA,NA,1,B,B,B,B,B1,Ramularia,cf. collo-cygni,Ramularia_cf. collo-cygni,Mycosphaerella,Mycosphaerellaceae,Capnodiales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G435,4/18/2015,435,BD,T5,5C,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G436,4/18/2015,436,BH,T5,5C,NA,BD180,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G437,4/18/2015,437,BH,T5,5D,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G438,4/18/2015,438,BH,T5,5D,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G439,4/18/2015,439,AF,T5,5C,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G44,3/19/2015,44,BD,T4,4E,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G440,4/18/2015,440,EG,T5,5C,NA,EG172,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G441,4/18/2015,441,EG,T5,5C,NA,EG173,1,D,D1,D,AS,AS,Parastagonospora,sp.,Parastagonospora_sp.,Phaeosphaeria,Phaeosphaeriaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G442,4/18/2015,442,EG,T5,5C,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G443,4/18/2015,443,SP,T5,5C,NA,SP256,1,A1,A,AL,AL,A2,Pyrenophora,lolii,Pyrenophora_lolii,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G444,4/18/2015,444,BH,T5,5E,NA,BD193,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G445,4/18/2015,445,BD,T5,5E,NA,NA,1,A1,A,AL,AL,A2,Pyrenophora,lolii,Pyrenophora_lolii,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G446,4/18/2015,446,BD,T5,5E,NA,NA,1,A1,A,AL,AL,A2,Pyrenophora,lolii,Pyrenophora_lolii,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G447,4/18/2015,447,BH,T5,5E,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G448,4/18/2015,448,AF,T5,5E,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G449,4/18/2015,449,BH,T3,3E,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G45,3/19/2015,45,EG,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G450,4/18/2015,450,EG,T5,5E,NA,EG190,1,A2,G,G,G,G,Pyrenophora,sp.,Pyrenophora_sp.,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G451,4/18/2015,451,EG,T5,5E,NA,EG191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G452,4/20/2015,452,FP,T6,6A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G453,4/20/2015,453,AB,T6,6A,NA,AB227,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G455,4/20/2015,455,BD,T6,6A,NA,BD229,1,B,B,B,B,B1,Ramularia,cf. collo-cygni,Ramularia_cf. collo-cygni,Mycosphaerella,Mycosphaerellaceae,Capnodiales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G456,4/20/2015,456,BD,T8,8A,NA,NA,1,B,B,B,B,B1,Ramularia,cf. collo-cygni,Ramularia_cf. collo-cygni,Mycosphaerella,Mycosphaerellaceae,Capnodiales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G457,4/20/2015,457,BD,T6,6A,NA,BD251,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G458,4/20/2015,458,BD,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G459,4/20/2015,459,BD,T8,8A,NA,NA,1,A1,A,AL,AL,A2,Pyrenophora,lolii,Pyrenophora_lolii,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G46,3/19/2015,46,EG,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G460,4/20/2015,460,BH,T6,6A,NA,BH237,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G461,4/20/2015,461,EG,T6,6A,NA,EG233,1,A2,E,E,E,E,Pyrenophora,tritici-repentis,Pyrenophora_tritici-repentis,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G462,4/20/2015,462a,EG,T6,6A,NA,EG234,1,A2,E,E,E,E,Pyrenophora,tritici-repentis,Pyrenophora_tritici-repentis,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G463,4/20/2015,463,EG,T6,6A,NA,EG235,1,A2,E,E,E,E,Pyrenophora,tritici-repentis,Pyrenophora_tritici-repentis,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G464,4/20/2015,464b1,SP,T6,6A,NA,SP236,1,D,D2,AN,AN,AN,Parastagonospora,allouniseptata,Parastagonospora_allouniseptata,Phaeosphaeria,Phaeosphaeriaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G464,4/20/2015,464a,SP,T6,6A,NA,SP236,1,B,B,B,B,B1,Ramularia,cf. collo-cygni,Ramularia_cf. collo-cygni,Mycosphaerella,Mycosphaerellaceae,Capnodiales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G465,4/20/2015,465,AB,T6,6C,NA,AB121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G466,4/20/2015,466,AB,T6,6C,NA,AB137,1,C,C,C,AQ,C1,Alternaria,infectoria species–group,Alternaria_infectoria species–group,Lewia,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G467,4/20/2015,467,BH,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G468,4/20/2015,468,BD,T6,6C,NA,BD118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G469,4/20/2015,469,BD,T6,6C,NA,BD119,1,C,C,C,AQ,C1,Alternaria,infectoria species–group,Alternaria_infectoria species–group,Lewia,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G47,3/19/2015,47,BH,T8,8B,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G470,4/20/2015,470,BD,T6,6C,NA,BD120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G471,4/20/2015,471,BH,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G472,4/20/2015,472,BH,T6,6C,NA,BH142,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G474,4/20/2015,474,EG,T6,6C,NA,EG223,1,A2,E,E,E,E,Pyrenophora,tritici-repentis,Pyrenophora_tritici-repentis,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G475,4/20/2015,475,EG,T6,6C,NA,EG224,1,A2,E,E,E,E,Pyrenophora,tritici-repentis,Pyrenophora_tritici-repentis,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G476,4/20/2015,476,EG,T6,6C,NA,EG225,1,D,D1,D,AS,AS,Parastagonospora,sp.,Parastagonospora_sp.,Phaeosphaeria,Phaeosphaeriaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G477,4/20/2015,477,SP,T6,6C,NA,SP250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G478,4/20/2015,478,BD,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G479,4/20/2015,479,AB,T6,6E,NA,AB135,1,A2,G,G,G,G,Pyrenophora,sp.,Pyrenophora_sp.,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G48,3/19/2015,48,AB,T8,8B,NA,NA,1,A1,A,AL,AL,A2,Pyrenophora,lolii,Pyrenophora_lolii,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G480,4/20/2015,480,AB,T6,6E,NA,AB127,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G481,4/20/2015,481,BD,T8,8A,NA,NA,1,B,B,B,B,B1,Ramularia,cf. collo-cygni,Ramularia_cf. collo-cygni,Mycosphaerella,Mycosphaerellaceae,Capnodiales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G482,4/20/2015,482,BD,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G483,4/20/2015,483,BD,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G484,4/20/2015,484,EG,T6,6E,NA,EG240,1,A2,G,G,G,G,Pyrenophora,sp.,Pyrenophora_sp.,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G485,4/17/2015,485,PA,T7,7A,NA,PA050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G486,4/17/2015,486,PA,T7,7A,NA,PA051,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G487,4/17/2015,487,PA,T7,7A,NA,PA052,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G488,4/17/2015,488,AB,T7,7C,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G489,4/17/2015,489,AB,T7,7C,NA,AB317,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G49,3/19/2015,49,BD,T8,8C,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G490,4/17/2015,490,BH,T7,7C,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G491,4/20/2015,491,BH,T8,8B,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G492,4/17/2015,492,BH,T7,7C,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G493,4/17/2015,493,PA,T7,7C,NA,PA056,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G494,4/17/2015,494,PA,T7,7C,NA,PA057,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G495,4/17/2015,495,PA,T7,7C,NA,PA058,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G496,4/17/2015,496,AB,T7,7E,NA,AB271,1,A1,A,A,A,A1,Pyrenophora,chaetomioides,Pyrenophora_chaetomioides,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G497,4/20/2015,497,BD,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G498,4/17/2015,498,AB,T7,7E,NA,AB277,1,A2,G,G,G,G,Pyrenophora,sp.,Pyrenophora_sp.,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G499,4/17/2015,499,BH,T7,7E,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G5,3/19/2015,5,PA,T2,2A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G50,3/19/2015,50,BH,T8,8C,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G500,4/17/2015,500,BH,T7,7E,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G501,4/20/2015,501,BD,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G502,4/17/2015,502,PA,T7,7E,NA,PA067,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G503,4/20/2015,503,BD,T8,8A,NA,BD303,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G504,4/20/2015,504,AF,T8,8E,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G505,4/20/2015,505,BD,T8,8A,NA,BD345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G506,4/20/2015,506,FP,T8,8E,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G507,4/20/2015,507,BD,T8,8A,NA,NA,1,A1,A,AL,AL,A2,Pyrenophora,lolii,Pyrenophora_lolii,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G508,4/28/2015,508,AB,T11,NA,NA,NA,1,C,C,C,C,C1,Alternaria,infectoria species–group,Alternaria_infectoria species–group,Lewia,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G509,4/20/2015,509,EG,T8,8A,NA,EG096,1,A2,E,E,E,E,Pyrenophora,tritici-repentis,Pyrenophora_tritici-repentis,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G51,3/30/2015,51_30,AB,T10,10A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G51,3/30/2015,51_60,AB,T10,10A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,G510,4/20/2015,510,EG,T8,8A,NA,EG097,1,A2,E,E,E,E,Pyrenophora,tritici-repentis,Pyrenophora_tritici-repentis,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
1,G511,4/20/2015,511,EG,T8,8A,NA,EG098,1,A2,E,E,E,E,Pyrenophora,tritici-repentis,Pyrenophora_tritici-repentis,Pyrenophora,Pleosporaceae,Pleosporales,Dothideomycetes,Pezizomycotina,Ascomycota
0,G512,4/20/2015,512,FP,T8,8A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G513,4/20/2015,513,SP,T8,8A,NA,SP095,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G514,4/20/2015,514,BD,T8,8C,NA,BD299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,G515,4/28/2015,515,AB,T11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
